Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude.data,longitude.data,altitude.data,easting.data,northing.data,zone_number.data,zone_letter.data
1644092633.229105,491,1644092633,222231864,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092634.229465,492,1644092634,222531318,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092635.229465,493,1644092635,222630500,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092636.22886,494,1644092636,221896886,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092637.2333684,495,1644092637,226196527,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092638.2281203,496,1644092638,220845222,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092639.229253,497,1644092639,222285985,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092640.229397,498,1644092640,222419738,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092641.2287698,499,1644092641,221772909,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092642.2384667,500,1644092642,231467008,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092643.2294512,501,1644092643,222530603,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092644.2286437,502,1644092644,221433639,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092645.2281928,503,1644092645,222679615,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092646.2448483,504,1644092646,239796876,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092647.2411695,505,1644092647,234087944,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092648.229246,506,1644092648,222247362,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092649.2461603,507,1644092649,238686800,GPS_Data,42.33718666666667,-71.09030166666666,22.6,327799.49156740174,4689330.8235486355,19,T
1644092650.2463531,508,1644092650,239473581,GPS_Data,42.33718666666667,-71.09030333333334,22.6,327799.35426048504,4689330.826923883,19,T
1644092651.2473395,509,1644092651,240222454,GPS_Data,42.337185,-71.09030333333334,22.6,327799.34971111955,4689330.6418532375,19,T
1644092652.2219489,510,1644092652,214856863,GPS_Data,42.337185,-71.09030333333334,22.6,327799.34971111955,4689330.6418532375,19,T
1644092653.2219005,511,1644092653,214630603,GPS_Data,42.337185,-71.09030333333334,22.6,327799.34971111955,4689330.6418532375,19,T
1644092654.245999,512,1644092654,238751888,GPS_Data,42.337185,-71.09030333333334,22.6,327799.34971111955,4689330.6418532375,19,T
